AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,,-2.257,-1.618,3.412,2.216,4.409,0.146,-2.792,0.269,1.163,0.472,0.76,2.622
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,165.9,171.3,179.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,55.1,40.8,79.2,87.0,8.1,9.4,29.1,33.2,22.0,19.9,20.1,8.7
Shares_Diluted,,37.172,37.172,37.1718,37.1669,36.9926,45.7018,45.6347,45.7505,45.9519,32.3915,32.2933,22.8007
Total_Assets,1191.2,1222.9,1254.9,1137.6,1048.0,960.5,854.1,978.0,1353.0,1281.7,1045.6,917.3,691.9
Total_Liabilities,199.7,205.1,207.8,24.7,53.6,86.6,63.3,172.9,379.4,262.6,277.9,127.1,99.6
