AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1518.1,1642.9,1749.3,1546.3,1522.5,1338.1,1207.9,1007.8,915.7,728.7,677.4,774.1,1341.5,1531.2,1649.3,1812.7,1949.5,2259.6
Current_Liabilities,1484.6,1207.7,1392.4,1277.2,1201.2,1050.7,1010.1,910.8,719.4,630.0,616.7,845.8,1361.8,1298.5,1157.4,1251.2,1565.0,2101.4
Diluted_EPS,0.194,-0.242,-0.036,-0.432,-0.348,-0.21,-1.234,-1.957,-3.131,-0.14,-0.445,-2.091,0.176,-1.7180000000000002,-0.962,0.194,0.643,1.157
Goodwill_Intangibles,1823.1,1840.6,1860.6,1879.8,1896.6,1914.9,1931.5,2007.1,2067.1,2520.7,2567.3,2606.1,2907.6,2370.6,2084.7,1914.0,2105.4,2238.6
Inventory,238.1,344.7,301.3,251.3,333.9,319.9,246.2,158.5,169.7,182.9,135.9,69.6,183.7,308.8,519.6,252.8,572.9,679.1
LT_Debt,2921.3,3448.5,3384.6,3350.5,3411.8,3419.4,3370.9,3319.0,3278.4,3275.2,3281.4,3144.8,3068.2,2773.2,2587.0,2160.1,1877.7,1815.9
Revenue,2139.2,4506.8,2497.4,2533.2,2171.9,1754.1,1488.7,1752.4,1462.0,1168.2,844.4,1681.2,2226.5,1804.3,1871.9,2123.2,2295.4,4270.6
Shares_Diluted,134.4853,130.9093,130.696,130.362,129.8102,129.5939,129.5939,129.3877,128.9914,128.7717,128.7717,128.5681,129.3586,126.979,125.8867,124.2394,125.9598,123.2512
Total_Assets,5914.1,6114.2,6237.6,6070.3,6094.8,5981.8,5907.5,5947.3,5951.7,6286.4,6326.1,6498.7,7242.6,6664.0,6394.9,5902.5,5955.9,6385.4
Total_Liabilities,4579.3,4838.8,4966.1,4822.2,4817.7,4686.5,4611.7,4517.6,4277.5,4196.1,4201.9,4298.7,4731.6,4326.1,4303.1,3533.6,3595.4,4082.6
