AAII_QTR_DATA,03/31/2021,09/30/2020,03/31/2020,09/30/2019,03/31/2019,09/30/2018,03/31/2018,09/30/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.375,0.633,-0.087,0.757,0.694,0.152,-0.048,0.624
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,5.3,4.9,5.1,5.2,5.1,5.1,5.0,5.1
Shares_Diluted,17.7191,17.7137,17.7137,17.7137,17.7137,17.7137,17.7137,17.7137
Total_Assets,276.7,273.9,267.2,273.2,264.2,256.4,258.7,263.8
Total_Liabilities,1.5,0.9,0.9,0.9,0.9,0.9,1.4,0.9
