AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,3.156,4.185,-5.481,2.435,1.492,3.754,3.636,-0.529,3.14
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1487.0,1486.0,986.0,992.0,992.0,991.0,991.0,991.0,991.0
Revenue,3160.0,4185.0,,3462.0,4534.0,3341.0,4905.0,1263.0,2588.0
Shares_Diluted,197.1,196.9,194.3,177.4,185.0,191.8,194.7,196.698,198.4
Total_Assets,191088.0,183241.0,142179.0,146875.0,144202.0,138980.0,132857.0,125505.0,118204.0
Total_Liabilities,175145.0,168530.0,132239.0,133484.0,130657.0,126615.0,122740.0,117229.0,109135.0
