AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.266,0.443,1.057,0.924,1.047,1.864,0.945,1.084,0.754,1.643,0.661,0.657,0.561,0.669,0.405,0.552,0.8029999999999999,0.894,0.825
Goodwill_Intangibles,394.3,377.3,375.9,378.0,379.6,379.6,379.8,380.9,381.9,384.1,373.8,369.2,357.2,373.6,369.0,374.4,375.7,375.3,379.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1777.8,2271.2,2265.6,2262.2,2260.8,2260.2,2259.6,2259.0,2258.4,1682.7,1681.5,1680.8,1680.2,1679.6,1678.9,1678.1,1759.3,1434.3,1433.7
Revenue,579.8,731.9,746.4,660.7,716.1,1012.8,737.8,843.3,679.9,898.3,598.0,592.3,558.2,743.4,611.1,650.8,661.7,704.3,640.8
Shares_Diluted,87.5919,94.1856,98.8652,102.7533,108.1866,112.279,112.994,113.6035,115.8223,115.144,113.1816,111.4877,114.1202,113.4421,113.8817,116.1753,120.8201,126.8192,129.8597
Total_Assets,4567.5,5852.6,6207.9,6711.8,6848.3,7147.2,6726.6,6406.8,6209.6,5971.9,5467.0,5312.1,5095.1,5639.6,5551.9,5507.5,5499.5,4997.2,4944.8
Total_Liabilities,4116.1,5296.1,5647.3,5996.1,5998.5,6172.0,5848.8,5579.9,5444.6,5060.1,4773.2,4711.5,4608.7,5029.6,4938.4,4888.7,4798.3,4080.4,3877.7
