AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.252,1.184,1.262,1.214,2.737,1.388,1.35,1.39,0.902,1.031,1.17,1.295,2.015,0.856,1.113,1.168
Goodwill_Intangibles,1063.2,1066.4,1069.5,1072.7,1075.8,1078.9,1082.1,1085.2,1088.4,1091.6,1094.8,1100.9,1104.2,1105.7,766.8,768.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,389.0,323.8,337.6,335.9,360.1,362.4,366.2,359.5,245.4,231.7,256.1,266.4,266.3,252.1,165.2,165.0
Revenue,150.7,140.9,146.0,144.0,293.6,147.8,152.1,151.8,151.2,156.4,164.4,165.3,323.2,155.6,112.8,109.3
Shares_Diluted,41.4735,42.5122,42.5688,42.734,42.7554,42.7758,42.7214,42.7855,42.9063,42.8431,42.6882,42.636,42.8462,43.1332,30.2602,30.3097
Total_Assets,18107.1,17963.3,18732.6,18918.2,18447.7,18115.3,17753.5,17117.0,16986.0,15573.9,14958.2,14959.1,14708.9,14145.4,9850.0,9891.5
Total_Liabilities,15742.8,15440.8,16156.0,16351.5,15904.8,15622.2,15238.1,14640.6,14561.1,13187.6,12618.4,12660.2,12459.6,11911.2,8243.5,8324.3
