AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.875,1.362,0.8,0.847,0.545,0.594,0.723,0.15,0.552
Goodwill_Intangibles,525.3,530.1,536.9,545.2,573.8,552.4,553.0,560.1,567.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,679.4,682.3,685.1,673.0,680.0,699.1,700.7,675.4,675.3
Revenue,1412.3,1282.5,1278.0,1318.0,1250.6,1209.5,1163.1,1121.0,1109.7
Shares_Diluted,116.6664,115.7201,116.0753,116.1253,116.1385,116.0503,116.0752,115.3409,109.5634
Total_Assets,10224.3,10017.8,9860.6,9756.5,10074.0,9666.7,9631.6,9439.3,9249.1
Total_Liabilities,7120.5,7022.7,7155.0,7107.1,7514.2,7187.4,7278.4,7218.4,7192.2
