AAII_QTR_DATA,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,3.2,2.9,2.7,2.6,2.5,2.4,2.2,1.3
Diluted_EPS,-0.162,-0.027,-0.016,-0.015,-0.014,-0.017,-0.114,-0.426
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,9.5765,8.3037,8.3037,8.3037,8.3037,9.7017,8.3037,5.8308
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,3.2,2.9,2.7,2.6,2.5,2.4,2.2,1.3
