AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,,,,,0.0,0.0,0.0,0.0,,,,
Current_Liabilities,0.1,0.0,0.2,0.2,0.2,0.2,0.2,0.2,,,,
Diluted_EPS,-0.002,-0.003,0.0,0.0,-0.001,-0.001,0.0,0.003,-0.001,0.0,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,,,,,,,,,,,
Shares_Diluted,44.2294,18.0102,18.0102,18.0102,18.0102,18.0102,18.0102,18.0102,,,,
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Total_Liabilities,0.1,0.0,0.2,0.2,0.2,0.2,0.2,0.2,,,,
