AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,9.867,-0.119,9.383,5.477,7.296,-0.109,11.845,4.545,6.391,-2.074,10.06,13.742,3.5610000000000004,3.84,5.141,6.933,4.163,2.5810000000000004,4.644
Goodwill_Intangibles,11074.0,10907.0,10893.0,10667.0,13790.0,13731.0,13464.0,5256.0,4945.0,4776.0,4795.0,4817.0,4839.0,4105.0,4116.0,4133.0,4125.0,4142.0,4158.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9743.0,9034.0,7798.0,11290.0,11285.0,10541.0,11466.0,6063.0,6062.0,6060.0,6059.0,6058.0,6057.0,4967.0,5365.0,4377.0,4376.0,4375.0,4774.0
Revenue,26742.0,22439.0,22799.0,23662.0,23970.0,21054.0,20697.0,20645.0,20668.0,19062.0,20075.0,19083.0,18935.0,16295.0,16241.0,16245.0,16107.0,14168.0,14206.0
Shares_Diluted,125.564,125.642,127.356,127.084,127.474,128.61,129.255,129.387,129.551,132.094,133.196,133.023,132.811,133.341,134.025,135.579,135.96200000000002,137.52700000000002,138.678
Total_Assets,54776.0,43055.0,50765.0,46820.0,46308.0,44358.0,45320.0,38070.0,37415.0,34969.0,38477.0,38455.0,34633.0,29074.0,29180.0,28913.0,28349.0,25413.0,27490.0
Total_Liabilities,38199.0,27744.0,34511.0,31330.0,30989.0,28278.0,29060.0,23227.0,23225.0,21241.0,22709.0,24039.0,22278.0,17037.0,17579.0,17041.0,17508.0,15252.0,16897.0
