AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.051,-0.279,0.102,0.02,0.031,-0.056,0.033,0.039
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.3,1.2,1.0,0.8,0.8,1.6,0.8,0.8
Shares_Diluted,1.7691,1.7691,1.5191,1.9229,1.9229,1.9229,,
Total_Assets,159.8,146.9,145.8,149.6,137.0,138.6,,
Total_Liabilities,120.4,108.0,106.9,126.2,112.9,113.3,,
