AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.344,0.255,0.331,0.383,0.294,0.293,0.238,0.329
Goodwill_Intangibles,22.3,22.4,22.5,22.6,22.8,22.9,23.0,22.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,62.2,66.0,66.8,68.5,66.3,64.5,61.7,58.1
Shares_Diluted,50.2112,50.9203,51.5394,51.4542,51.5117,51.4679,51.9555,52.7323
Total_Assets,6418.0,6348.6,6343.7,6363.1,6368.6,6281.4,6178.7,5775.3
Total_Liabilities,5683.7,5628.9,5617.1,5651.2,5672.9,5595.0,5504.0,5096.2
