AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.883,1.011,0.984,0.672,0.849,0.897,0.815,0.924,0.863,0.825,0.866,0.609,0.338,0.737,0.76,0.6559999999999999,0.738,0.5529999999999999,0.6779999999999999
Goodwill_Intangibles,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,59.3,59.2,59.1,59.0,59.0,59.0,58.9,58.9,58.9,73.7,73.7,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9
Revenue,46.8,46.0,42.1,37.3,35.5,37.1,37.6,37.2,37.1,37.0,36.8,36.2,34.9,34.7,34.8,34.3,33.3,32.5,31.3
Shares_Diluted,12.1938,12.1687,12.1567,12.1517,12.1198,12.0895,12.0651,12.0557,11.9944,11.9519,11.927,11.9186,11.877,11.8581,11.8435,11.8345,11.7834,11.764,11.7707
Total_Assets,4441.9,4438.3,4529.8,4417.4,4454.5,4447.8,4451.4,4428.0,4257.8,4014.3,4060.5,4037.2,3367.2,3235.0,3138.7,3167.5,3073.8,2964.4,2890.6
Total_Liabilities,4130.6,4156.1,4257.6,4132.3,4143.9,4100.9,4104.9,4088.7,3929.0,3679.9,3734.8,3720.6,3062.5,2938.4,2848.0,2886.9,2807.7,2709.1,2648.6
