AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.067,-0.048,0.144,0.121,0.142,0.253,0.122,0.116,0.156,-0.099,0.068,0.0409999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.9,4.5,4.0,3.6,3.4,3.6,3.4,3.1,3.3,3.3,3.3,3.3
Shares_Diluted,4.9742,4.8555,4.8707,4.8984,4.8984,2.7915,4.8984,4.8984,4.8984,,,
Total_Assets,429.7,429.6,406.2,431.4,397.9,380.9,386.7,406.2,363.6,,,
Total_Liabilities,343.9,344.3,321.6,345.8,311.7,294.1,301.5,365.1,323.1,,,
