AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,12/31/2018,09/30/2018,03/31/2012,12/31/2011,09/30/2011
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.151,1.371,0.658,0.79,0.731,0.907,0.92,0.372,0.577,0.993,0.167,2.162,2.035,0.674,1.255,0.418,-1.915,0.12
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,38.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.6,4.0,3.9,4.5,4.2,4.4,4.2,4.1,4.1,4.1,3.8,3.8,10.7,3.4,9.3,2.6,2.6,2.8
Shares_Diluted,0.8968,0.8968,0.8968,0.8964,0.8957,0.8957,0.8957,0.8962,0.8954,0.8954,0.8955,,,,,0.8998,0.8998,0.8998
Total_Assets,533.0,505.9,557.1,571.1,532.2,529.3,516.7,494.5,469.4,469.1,391.1,,,,,277.3,259.8,259.8
Total_Liabilities,505.6,476.4,524.4,531.8,492.9,490.4,479.2,456.4,431.9,432.3,355.0,,,,,254.7,237.7,235.5
