AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.279,0.28,0.361,0.311,0.247,0.249,0.24,0.287,0.259,0.23,0.142,0.088,0.052,0.095,0.141,0.125,0.132,0.118,0.121
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,9.2,8.5,8.1,7.5,6.9,7.0,7.3,7.1,7.1,7.0,6.8,6.8,6.6,6.8,6.7,6.9,6.8,6.7,6.4
Shares_Diluted,6.4321,6.4594,6.7336,6.7998,6.7966,6.7925,6.7178,5.8107,5.8107,5.811,5.8077,5.8146,5.8199,5.8210000000000015,5.8207,5.8207,5.8207,5.8207,5.82
Total_Assets,839.9,821.6,798.5,790.7,806.7,780.7,774.0,842.3,758.8,741.8,754.0,758.4,658.2,640.9,630.3,632.6,665.0,643.6,624.0
Total_Liabilities,738.7,721.7,700.0,689.7,707.3,682.2,676.3,781.1,699.3,683.6,697.1,702.3,602.7,585.7,575.7,578.3,611.6,591.3,572.6
