AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.771,1.753,1.738,1.724,1.281,0.977,1.173,1.395,1.9140000000000001,1.052,1.107,1.091
Goodwill_Intangibles,185.2,185.4,185.6,185.7,171.3,171.2,171.9,126.3,126.5,127.1,124.3,125.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,25.1,25.0,24.9,376.8,378.8,42.7,42.6,42.4,42.3,42.2,42.1,41.9
Revenue,38.3,36.9,38.0,37.3,36.9,37.0,36.2,34.7,34.6,33.2,32.3,31.9
Shares_Diluted,10.3257,10.403,10.35,10.499,10.5197,10.8006,10.4809,9.6968,9.6924,9.7584,9.8125,9.9493
Total_Assets,4587.3,4543.8,4551.8,4706.4,4541.2,3732.6,3577.3,3105.7,3054.8,3041.1,3096.5,3000.9
Total_Liabilities,4028.0,3993.8,4012.6,4168.3,4009.2,3221.6,3061.0,2677.7,2643.4,2642.3,2709.9,2623.7
