AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,,0.415,0.781,0.746,1.022,0.315,0.569,0.398
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1151.9,951.6,1016.1,991.9,918.8,866.9,790.6,771.5
Revenue,,22.0,22.6,17.2,19.2,20.0,17.7,16.4
Shares_Diluted,,23.0627,22.4814,22.249,22.2478,22.2216,20.4278,20.4042
Total_Assets,1632.7,1567.1,1450.1,1441.8,1395.9,1385.9,1284.5,1234.0
Total_Liabilities,1186.2,1148.7,1044.5,1023.5,961.6,919.0,812.6,793.7
