AAII_QTR_DATA,10/31/2022,04/30/2022,10/31/2021,04/30/2021,10/31/2020,04/30/2020,10/31/2019,04/30/2019,10/31/2018,04/30/2018,10/31/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.722,-0.983,0.081,0.461,0.715,-0.531,0.391,0.511,0.017,-0.021,0.29
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.2,2.0,2.1,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.4
Shares_Diluted,10.0461,10.0461,10.6264,9.459,9.2425,9.1535,8.8938,8.7363,8.7478,8.7248,8.7567
Total_Assets,94.3,103.2,115.3,107.9,103.2,97.0,100.2,99.2,97.7,97.4,98.4
Total_Liabilities,1.5,1.5,2.1,0.5,1.3,0.4,0.4,1.9,2.3,0.4,1.3
