AAII_QTR_DATA,02/28/2023,08/31/2022,02/28/2022,08/31/2021,02/28/2021,08/31/2020,02/29/2020,08/31/2019,02/28/2019,08/31/2018,02/28/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.392,-2.527,-2.837,-1.221,4.369,1.618,0.984,-0.318,0.246,-2.066,1.634
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,10.0,25.0,25.0,15.0,15.0,15.0,10.0,10.0,10.0,0.0,0.0
Revenue,3.5,5.9,2.8,3.8,2.8,3.6,2.9,5.2,2.6,4.2,2.7
Shares_Diluted,15.717,15.5651,16.0165,16.0854,16.1661,15.9565,16.55,16.6365,16.7727,16.5819,17.3936
Total_Assets,217.3,244.0,297.1,343.8,361.1,301.7,275.0,280.2,285.7,287.7,328.4
Total_Liabilities,13.0,27.3,38.3,19.9,16.8,16.1,11.2,11.3,10.6,0.6,0.7
