AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.801,0.909,1.061,0.934,1.125,0.885,0.776,0.788,0.483,0.17,0.6679999999999999,0.5670000000000001,0.6609999999999999,0.575,0.591,0.6509999999999999
Goodwill_Intangibles,236.8,237.5,238.3,239.1,239.9,240.8,241.6,242.5,243.5,244.5,245.5,246.7,247.9,249.1,249.7,42.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,109.1,198.9,198.8,248.7,248.5,256.0,263.8,263.7,363.6,298.4,183.3,267.3,196.0,251.0,274.4,260.4
Revenue,62.8,60.3,63.6,63.9,62.8,62.8,63.0,60.8,60.5,57.5,58.1,58.7,58.9,57.1,56.3,35.3
Shares_Diluted,20.53,20.526,20.313,20.411,20.386,20.342,20.531,20.532,20.514,20.69,20.923,21.256,21.546,22.04,22.276999999999997,13.637
Total_Assets,6731.8,7149.4,7105.0,6759.8,6508.7,6431.0,6050.1,5967.8,5836.9,5002.4,4992.7,4905.8,4794.2,4768.8,4655.2,3035.5
Total_Liabilities,6026.4,6397.4,6288.5,5961.2,5719.5,5670.5,5291.5,5214.7,5100.7,4295.8,4282.8,4199.5,4089.5,4065.0,3952.3,2707.4
