AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.114,0.204,-0.021,0.025,-0.02,0.048,-0.024,-0.035
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,21.5,19.5,18.7,24.3,20.0,12.9,12.3,10.9
Shares_Diluted,,,,,,,,
Total_Assets,278.8,260.3,276.3,268.3,,,,
Total_Liabilities,282.0,261.1,281.8,276.7,,,,
