AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.317,0.269,0.314,0.219,0.208,0.264,0.215,0.29,0.169,0.198,0.17,0.123,-0.328,-0.035,0.192,0.22,0.188,0.225,0.296
Goodwill_Intangibles,2378.7,2321.6,2380.8,2303.3,2394.8,2365.7,2445.4,2479.9,2284.1,2331.9,4344.5,4838.5,5312.8,7872.1,9613.3,10073.0,9831.6,9791.4,9586.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,60301.9,61191.3,63788.6,63510.7,63774.6,66459.0,59651.5,66091.8,63661.5,68598.7,73900.8,75096.4,73373.0,81301.5,75375.2,85456.2,77167.9,75337.5,72392.1
Revenue,11381.8,9988.4,9424.2,7680.8,6427.4,4282.4,4041.2,7489.1,5452.3,3228.8,5880.9,5654.8,7259.7,4941.1,8711.6,9645.1,9109.1,9560.6,8408.5
Shares_Diluted,6019.0,6024.0,6056.0,6229.0,6447.0,4010.522,7000.0,7098.913,7117.647,6616.34,6667.887,5390.69,6179.31,5021.412,7205.882,7089.706,7275.0,5626.2580000000025,6598.823
Total_Assets,796362.5,766780.7,795410.6,770228.6,727746.7,713794.6,701894.9,697948.4,715674.7,729687.7,722942.7,788959.7,825877.2,788380.0,801125.4,850545.6,810639.4,796936.6,780839.3
Total_Liabilities,744901.2,716285.2,745616.2,721296.6,681444.3,666515.5,653504.5,650013.6,670613.4,685388.2,680066.2,743203.0,770315.0,733326.3,743805.1,790986.5,754545.5,741455.2,727151.6
