AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.041,-0.009,-0.046,-0.019,-0.011,0.111,0.082,0.091,0.043,0.061,0.105,0.09300000000000001,-0.002,-0.1,0.008,0.034
Goodwill_Intangibles,1.9,2.0,2.0,2.1,2.1,2.1,1.8,1.6,1.6,1.9,2.2,2.2,2.3,2.1,2.1,2.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3.7,3.9,3.7,3.4,3.5,3.6,4.1,3.9,3.6,3.9,4.0,4.4,4.4,4.4,4.5,4.2
Shares_Diluted,5.8431,5.874,5.8428,6.0112,4.5999,4.6973,5.1509,4.5196,4.5535,4.7055,4.7064,4.7047,4.7010000000000005,4.7010000000000005,7.2737,7.2737
Total_Assets,535.6,546.3,539.6,541.2,605.6,517.1,516.8,504.9,495.2,447.9,428.0,441.2,483.3,497.0,481.1,482.8
Total_Liabilities,454.7,461.1,448.7,449.0,545.3,457.1,456.7,445.2,434.7,389.2,369.3,382.7,425.8,440.3,442.9,445.1
