AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.76,1.449,1.135,1.567,1.215,0.812,0.399,0.796,0.512,0.354,0.091,0.08199999999999999,0.381,-3.284,0.228,1.881
Goodwill_Intangibles,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,10.6,10.6,9.8
Inventory,1858.9,1677.0,1581.8,1501.6,1408.1,1383.6,1414.0,1350.7,1511.6,1595.3,1574.3,1504.2,1702.7,1634.4,1722.1,1692.3
LT_Debt,1049.1,1049.9,1054.9,1054.0,1110.1,1123.0,1131.7,1130.8,1179.7,1428.8,1208.1,1178.3,1316.4,1301.8,1255.8,1231.3
Revenue,526.7,508.5,454.1,590.9,570.9,549.9,428.5,686.7,533.1,489.4,417.8,781.7,482.7,421.3,402.0,767.9
Shares_Diluted,30.872,30.823,30.724,30.872,30.562,30.215,30.086,29.75,29.674,29.975,30.138,29.69,30.489,30.714000000000002,32.055,32.225
Total_Assets,2218.4,2160.0,2060.2,2078.8,2092.6,2055.6,1984.5,2007.5,2002.2,2239.0,1968.1,1957.6,2120.3,2055.3,2103.4,2128.1
Total_Liabilities,1362.3,1357.6,1304.9,1353.9,1419.0,1421.8,1378.4,1414.3,1437.8,1691.5,1428.8,1418.9,1586.4,1526.2,1468.3,1484.1
