AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,715.3,684.2,650.6,629.0,692.1,804.7,709.5,646.1,598.5,579.0,816.5,789.2,781.7,749.5,697.6,731.4,738.9,732.1,711.6
Current_Liabilities,199.9,211.5,253.3,330.1,391.7,386.3,222.4,216.5,203.0,202.0,243.1,261.4,281.3,313.6,306.8,289.7,278.5,292.0,259.6
Diluted_EPS,1.789,6.106,1.287,2.45,0.804,4.976,1.348,2.289,0.87,-0.395,-0.961,-0.317,10.617,1.841,-0.073,1.149,0.627,0.938,1.158
Goodwill_Intangibles,1649.9,1663.6,1730.7,1804.7,1835.9,1842.2,1127.6,1153.6,1155.5,1175.4,909.4,932.1,923.0,952.2,979.3,620.6,626.2,631.0,642.1
Inventory,157.1,151.9,150.2,168.0,164.0,131.1,147.8,149.1,138.6,139.1,124.8,153.0,153.4,157.1,225.5,252.3,249.3,233.1,231.8
LT_Debt,771.2,775.1,868.1,876.7,915.3,963.9,485.5,486.3,486.9,487.5,489.3,490.3,491.1,625.2,665.9,427.9,472.8,462.5,480.0
Revenue,282.6,271.9,280.1,547.2,270.1,212.7,209.7,418.0,279.3,276.0,268.3,247.0,282.7,1205.7,373.0,317.2,303.0,1274.1,388.2
Shares_Diluted,20.9,20.8,20.9,20.9,20.9,20.6,20.7,20.75,20.7,20.5,20.5,20.5,20.6,20.8,20.6,20.8,20.9,20.9,20.9
Total_Assets,2671.5,2647.8,2694.6,2814.7,2912.8,2974.6,2152.7,2126.8,2080.5,2083.6,2024.0,2055.4,2041.6,2035.1,2069.7,1725.3,1747.1,1715.8,1740.0
Total_Liabilities,1236.4,1252.7,1426.8,1539.7,1651.5,1704.3,1012.0,1008.7,999.6,1005.1,958.1,971.2,969.7,1148.2,1193.3,849.1,871.0,858.1,843.2
