AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.18,0.296,0.496,0.296,0.202,0.132,0.63,0.149,0.11800000000000001,0.418,0.119,0.075,0.099,0.051,0.39899999999999997,0.068
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2436.0,2306.2,2218.3,1972.5,1884.1,1833.3,1703.3,1596.2,1596.2,1824.0,1645.0,1477.0,1354.2,1340.8,1325.9,1320.5
Revenue,161.5,159.2,147.6,142.1,138.4,134.0,130.0,117.3,117.6,118.5,111.2,102.4,96.6,95.7,93.3,88.9
Shares_Diluted,179.144,178.065,173.753,163.462,161.367,159.126,150.265,149.905,149.02700000000002,148.684,134.55200000000002,127.469,125.56,114.993,110.743,106.333
Total_Assets,6109.3,5980.9,5833.2,5216.0,4806.4,4732.6,4692.6,4265.8,4279.4,4537.3,4164.6,3745.3,3462.2,3239.5,3102.5,2989.3
Total_Liabilities,2726.9,2580.5,2505.5,2256.4,2148.7,2094.1,1976.4,1861.1,1855.4,2081.0,1859.1,1696.2,1556.4,1520.1,1488.7,1482.5
