AAII_QTR_DATA,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.463,-0.912,-0.249,0.116,-0.063,-0.174,-0.173,-0.159,-0.05
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3
Shares_Diluted,3.9831,3.8887,3.7469,3.7469,3.765,3.7287,3.6833,3.7908,3.7709
Total_Assets,16.6,15.0,14.2,18.0,17.6,17.6,19.3,20.7,20.6
Total_Liabilities,0.9,3.9,1.4,4.4,4.6,4.5,5.6,6.1,5.3
