AAII_QTR_DATA,07/31/2020,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011
Current_Assets,,0.0,0.0,0.0,0.1,0.2,0.0,0.0
Current_Liabilities,0.1,3.0,2.4,2.3,2.3,1.8,1.8,0.4
Diluted_EPS,0.001,0.0,0.0,0.0,0.0,-0.001,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,2486.077,2242.791,2227.118,2203.797,4177.038,2103.184,1738.004,296.1128
Total_Assets,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0
Total_Liabilities,0.1,3.0,2.7,2.5,2.3,2.0,2.0,0.4
