AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.194,-0.093,-0.14,-0.06,-0.112,-1.741,-0.263,-0.277
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5
Shares_Diluted,0.3707,0.3862,0.3796,0.4029,0.4102,0.4102,0.4102,0.4086
Total_Assets,51.2,52.2,52.1,56.5,49.7,50.0,51.9,50.0
Total_Liabilities,43.6,44.5,44.4,48.5,41.5,41.7,42.9,40.8
