AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.536,0.468,0.71,0.695,0.533,0.648,0.696,0.329
Goodwill_Intangibles,109.2,109.4,109.6,109.8,110.0,110.1,110.3,110.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,79.0,79.0,78.9,78.9,78.9,78.8,78.8,78.7
Revenue,45.9,44.6,44.3,46.4,46.4,44.5,43.5,42.6
Shares_Diluted,19.488,19.566,19.58,19.568,19.565,19.526,19.489,19.485
Total_Assets,6150.7,5060.9,4921.5,4736.0,4714.5,4675.2,4700.7,4448.8
Total_Liabilities,5648.0,4567.6,4424.4,4249.6,4239.3,4210.2,4246.9,4008.8
