AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.16,0.928,0.926,0.774,0.583,1.079,0.796,0.912,0.57,-0.145,1.836,0.271,0.235,0.319,0.172,-3.22
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3904.1,3911.2,4001.0,4029.5,3930.0,3930.3,3930.5,3785.0,3785.3,3785.6,3785.9,3786.5,3787.1,3979.6,3979.8,3979.9
Revenue,862.0,824.1,1067.4,969.7,1067.4,996.4,1063.3,1005.4,998.3,772.6,1075.8,947.4,979.8,1025.2,778.7,1483.3
Shares_Diluted,117.286,121.002,125.018,129.018,133.814,136.653,140.386,141.73,143.941,145.829,151.409,155.26,159.735,162.189,164.11900000000003,164.551
Total_Assets,33835.5,35468.1,36204.4,35713.7,35519.7,34659.5,35339.9,34569.2,33979.5,32735.0,33630.9,33279.8,32716.0,32314.4,31439.8,31647.2
Total_Liabilities,31623.5,31777.2,30944.7,30480.8,30195.7,29798.8,29855.7,29485.3,29248.3,28969.2,28953.9,28726.5,28463.8,28476.5,28068.9,28027.3
