AAII_QTR_DATA,03/31/2022,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,3.1,1.5,1.4,1.4,1.2,1.4,1.1,1.0
Diluted_EPS,-0.002,-0.003,-0.003,-0.002,0.006,-0.005,0.0,-0.005
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.1,0.2,0.1,0.2,0.2,0.3,0.4
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,3.1,1.7,1.6,1.5,1.4,1.6,1.4,1.4
