AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.769,0.689,0.932,0.935,0.928,0.61,0.803,1.033,1.023,0.846,-6.011,0.111,0.081,0.639,0.662,0.58,-0.258,0.616,0.64
Goodwill_Intangibles,62.8,63.7,64.7,65.7,68.3,69.3,44.6,45.6,46.6,47.7,48.7,154.6,155.5,156.3,157.2,157.9,158.7,153.4,154.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,96.5,96.4,96.3,96.1,96.0,95.9,88.0,87.9,87.8,87.7,87.5,55.6,54.6,23.6,29.3,29.7,22.8,29.7,38.6
Revenue,56.1,53.4,48.5,43.6,42.7,40.8,42.4,38.3,35.8,40.0,37.1,37.9,40.6,43.0,44.5,44.8,43.2,45.6,43.0
Shares_Diluted,16.0281,16.8409,16.2732,16.313,16.8692,17.1614,14.6693,14.6748,14.7341,14.7583,15.0404,15.2095,15.595,15.6827,15.708,15.9183,15.8045,16.0995,16.1366
Total_Assets,5156.7,4981.7,5000.4,5002.2,5078.6,5137.6,4263.3,4268.2,4196.2,4013.4,3865.6,4205.3,3943.8,3949.6,4074.7,4180.1,4065.4,4061.7,3931.0
Total_Liabilities,4731.6,4571.6,4604.6,4574.0,4626.6,4637.0,3845.5,3855.2,3798.4,3605.7,3463.4,3725.5,3466.5,3471.5,3607.6,3721.7,3611.9,3605.8,3487.8
