AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.499,0.658,0.627,0.498,0.555,0.555,0.588,0.544,0.535,0.477,0.455,0.441,0.328,0.381,0.375,0.347,0.3389999999999999,0.335,0.355
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,13.7,13.6,13.0,12.2,11.6,11.9,12.3,11.6,11.8,11.4,11.2,10.9,10.9,10.9,10.9,10.7,10.4,10.3,10.0
Shares_Diluted,7.5918,7.574,7.573,7.5712,7.566,7.5537,7.5455,7.5506,7.5655,7.5675,7.519,7.52,7.4815,7.5673,7.539,7.5394,7.5288,7.4932,7.5415
Total_Assets,1657.9,1640.2,1616.0,1652.6,1640.5,1633.2,1566.1,1515.5,1465.6,1442.0,1364.9,1368.7,1194.4,1176.1,1161.4,1134.5,1122.7,1099.4,1076.8
Total_Liabilities,1562.2,1552.0,1540.0,1565.8,1537.5,1510.7,1446.8,1399.6,1351.6,1329.9,1256.6,1263.8,1091.4,1076.5,1064.8,1040.9,1031.1,1012.2,992.4
