AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.345,0.419,0.423,0.396,0.423,0.267,0.379,0.347,0.325,0.269,0.316,0.315,0.203,0.29,0.213,0.36,0.276,0.317,0.942
Goodwill_Intangibles,9.2,9.3,9.3,9.3,9.3,9.3,9.4,9.4,9.4,9.4,9.5,9.5,9.5,9.5,9.6,9.6,9.6,9.7,9.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,7.8,7.4,6.9,6.7,6.5,6.5,6.2,6.0,5.8,5.9,6.2,6.1,6.1,6.3,6.4,6.7,6.2,6.1,17.5
Shares_Diluted,5.018,5.012,5.012,5.008,5.004,5.001,5.011,5.016,5.026,5.035,5.081,5.096,5.111000000000001,5.126,5.124,5.1213,5.117,5.1184,4.973
Total_Assets,831.6,830.9,815.2,817.7,807.9,810.5,827.1,835.8,805.6,793.7,775.1,768.7,673.8,670.6,667.1,662.1,627.8,625.2,620.7
Total_Liabilities,794.1,793.9,780.3,771.2,751.1,739.2,754.0,762.0,733.1,717.1,698.4,691.8,596.5,596.9,593.3,589.5,558.6,557.9,555.3
