AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.599,0.546,0.566,0.614,0.585,0.578,0.553,0.562,0.551
Goodwill_Intangibles,28.3,28.4,28.5,28.6,28.8,28.9,29.0,29.1,29.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,27.4,27.4,29.4,29.4,30.5,30.1,29.2,30.1,29.1
Shares_Diluted,18.9341,18.9325,19.0381,19.0415,19.0293,19.0073,18.9896,18.9919,19.0106
Total_Assets,3175.4,3065.6,2477.0,2406.3,2444.5,2311.9,2270.8,2184.3,2212.9
Total_Liabilities,2815.1,2715.5,2136.9,2074.0,2121.7,1999.1,1969.5,1894.1,1933.2
