AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.584,0.351,0.14,0.325,0.718,0.153,1.068,0.827,1.013,0.976
Goodwill_Intangibles,1497.7,1503.2,1509.2,1523.2,1524.6,1536.3,1221.1,1226.5,1234.1,1237.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,664.9,661.5,666.0,529.1,529.6,537.8,16.0,15.9,15.9,15.9
Revenue,411.5,420.4,438.4,495.4,509.8,459.8,310.8,306.9,210.1,198.4
Shares_Diluted,152.0695,151.8216,151.6601,152.114,153.1076,128.7546,82.2989,82.2456,72.079,72.087
Total_Assets,47802.5,47565.8,50062.5,48594.4,46651.6,45692.5,22491.8,21800.3,21498.3,20905.5
Total_Liabilities,42131.7,41928.7,44427.2,42968.7,40944.5,40022.4,19538.2,18902.8,18662.1,18116.6
