AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.588,1.372,1.659,2.16,2.525,1.645,1.844,1.421,1.207,1.1,1.111,0.15,1.521,1.494,1.472,1.389,1.3019999999999998,1.311,1.1840000000000002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,421.1,420.9,420.6,420.3,420.1,419.8,322.6,322.3,322.0,321.7,424.7,424.5,424.4,224.2,224.1,224.0,223.8,223.7,223.5
Revenue,256.2,230.0,261.8,244.4,264.6,256.9,283.5,243.3,244.8,247.2,243.0,236.1,228.8,228.8,226.4,211.9,200.5,193.1,185.0
Shares_Diluted,107.585,107.416,107.337,107.283,108.59,110.01,111.387,112.454,112.378,112.355,112.134,102.605,98.326,98.374,98.257,98.17,98.104,98.064,98.013
Total_Assets,5927.5,5723.8,5556.9,5521.1,5586.1,5722.2,5589.5,5521.8,5331.8,5202.7,5107.1,4899.9,4186.9,3873.4,3722.1,3539.9,3353.2,3150.0,2993.4
Total_Liabilities,1278.6,1261.5,1262.7,1249.1,1371.1,1486.1,1421.5,1437.0,1410.9,1340.1,1360.5,1276.6,1079.9,888.6,866.9,835.6,825.4,784.3,778.3
