AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.184,2.689,18.715,1.01,0.7,-0.421,1.202,-1.692,1.119,0.025,0.499,-0.144,0.184,0.034,-0.473,-0.5579999999999999,-0.384,9.247,1.258
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,,760.5
LT_Debt,228.9,317.2,286.0,317.0,332.8,372.8,369.2,414.9,432.8,480.6,452.1,481.5,468.8,484.6,474.2,450.4,444.9,445.5,1132.4
Revenue,11.7,13.3,8.3,8.1,7.8,8.6,10.5,11.1,11.8,19.2,11.9,14.7,13.1,12.3,13.2,30.8,11.9,24.9,33.4
Shares_Diluted,16.152,16.152,16.152,16.152,16.152,16.152,16.152,16.152,16.152,16.192,15.9971,15.9971,15.9971,15.9971,15.9971,15.9971,15.9971,15.9972,15.9971
Total_Assets,1113.4,1197.5,1150.2,736.1,729.4,770.6,772.7,808.3,823.1,865.8,807.6,828.3,815.1,830.6,832.4,817.6,814.8,826.1,1402.4
Total_Liabilities,497.0,584.0,580.1,468.3,478.0,530.4,525.7,580.7,568.3,629.0,559.5,588.2,572.6,591.1,593.4,568.3,562.7,567.8,1265.9
