AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,1.5,1.4,1.3,1.1,1.0,1.0,0.9,0.8,0.6
Diluted_EPS,-0.243,-0.224,-0.28,-0.237,-0.223,-0.139,-0.17,-0.131,-0.152
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.4227,0.4227,0.4227,0.4227,0.4227,0.4226,0.4226,0.4223,0.4202
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,1.5,1.4,1.3,1.1,1.0,1.0,0.9,0.8,0.8
