AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.865,0.76,0.581,0.47,0.632,0.734,0.663,0.703,0.673,0.727,1.062,1.379,-1.852,0.296
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,5451.9,5527.7,5512.7,5788.2,5637.4,5498.6,4457.7,3760.7,2946.2,2500.4,2335.0,1708.5,1794.1,1454.2
Revenue,264.9,250.9,226.8,187.0,185.6,192.0,166.9,135.1,130.7,136.7,91.6,81.2,80.2,64.6
Shares_Diluted,160.5019,160.3309,165.0317,169.4264,169.5569,166.04,166.04,166.04,166.04,166.04,166.04,166.04,,
Total_Assets,9848.0,9909.0,9925.8,10382.7,10331.0,10177.5,8821.7,7652.8,6504.4,5950.9,5011.2,4168.1,3782.5,3190.1
Total_Liabilities,5657.5,5750.0,5757.2,6027.6,5897.1,5730.1,4679.3,3911.7,3178.7,2683.1,2470.3,1886.9,2011.0,1517.0
