AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.424,0.307,-0.326,-0.054,-0.067,-0.087,-0.079,-0.065,-0.201
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2747.7,2345.9,1955.9,1773.7,1770.8,1772.8,1771.7,1800.8,1808.3
Revenue,116.9,94.9,82.5,91.9,81.6,79.2,77.2,78.5,74.9
Shares_Diluted,132.6297,130.0481,123.3065,118.8629,110.8981,108.4366,108.4366,108.4293,108.38600000000001
Total_Assets,4691.6,4331.7,3814.2,3695.2,3667.9,3605.6,3608.0,3564.2,3596.5
Total_Liabilities,2988.8,2544.0,2114.4,1929.3,1954.4,1950.0,1938.9,1975.6,1977.2
