AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.563,0.172,0.598,-0.022,0.139,0.28,0.442,1.368,0.876,0.828,0.548,0.293
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1002.4,951.3,950.5,939.7,867.4,822.4,796.7,796.0,716.3,720.0,719.4,739.9
Revenue,65.0,55.5,54.2,43.6,41.7,40.4,42.6,74.3,36.3,43.4,38.9,35.8
Shares_Diluted,55.1095,55.4937,56.817,56.9584,56.9584,56.9601,56.7743,56.7665,56.7535,57.0583,56.7078,56.6558
Total_Assets,1854.5,1872.4,1885.7,1874.8,1805.0,1782.7,1789.9,1755.3,1681.3,1614.8,1603.1,1599.2
Total_Liabilities,1024.2,988.8,970.8,969.5,882.6,852.2,848.9,829.4,768.3,736.5,735.9,756.8
