AAII_QTR_DATA,04/01/2023,12/31/2022,10/01/2022,07/02/2022,04/02/2022,12/31/2021,10/02/2021,07/03/2021,04/03/2021,02/10/2021,12/31/2020,09/26/2020,06/27/2020,03/28/2020,12/31/2019,09/28/2019,06/29/2019,03/30/2019,12/31/2018,09/29/2018
Current_Assets,2740.7,2719.9,2583.3,2651.5,3935.5,3859.9,4225.9,4420.2,4488.6,4225.9,3133.5,3398.3,3803.5,3046.2,2756.9,2739.8,3435.4,3009.3,2902.2,2768.8
Current_Liabilities,1086.8,1113.6,1015.0,1014.6,981.3,1587.9,2003.8,1984.5,1446.8,2003.8,1382.0,1336.3,1859.7,1635.0,1335.8,1324.7,1790.8,1831.9,1537.4,1493.5
Diluted_EPS,-0.022,-0.176,-0.367,-0.484,-0.018,0.072,-0.44,-0.432,0.283,-0.44,-1.292,-1.133,0.441,0.774,-0.14,0.674,0.066,0.469,0.598,-0.491
Goodwill_Intangibles,6734.3,6779.2,6495.3,6805.2,5029.6,5150.8,5263.1,5376.9,5425.6,5263.1,6758.2,6749.5,6926.3,7023.9,7106.7,7169.0,6643.0,6756.9,6888.0,7001.3
Inventory,1183.0,1150.3,1085.2,1079.6,1022.4,1020.2,1092.5,1115.9,1136.1,1092.5,1200.2,1100.7,1034.7,930.8,967.3,990.5,940.5,912.9,878.0,885.3
LT_Debt,4062.8,4070.4,4077.5,4086.1,3510.6,2916.7,2920.9,2925.8,3525.3,2920.9,3528.3,3543.6,3536.0,3182.9,3365.8,3361.5,3084.4,2749.9,3052.2,3071.0
Revenue,1181.7,1155.3,1100.2,1121.7,1074.5,1104.9,1042.7,981.1,1010.0,1042.7,1053.2,1003.0,948.8,1083.2,1322.8,1191.1,1149.0,1174.5,1195.2,1133.1
Shares_Diluted,134.9,134.8,134.6,134.6,134.0,133.9,133.8,133.6,134.6,133.8,135.5,136.5,137.5,137.4,136.0,136.8,136.5,136.2,136.2,137.4
Total_Assets,10954.9,11017.3,10677.5,10919.6,10389.5,10425.7,10915.9,11230.3,11324.8,10915.9,11488.4,11576.0,12128.3,11400.7,11301.4,11310.8,11428.7,11119.5,10983.4,10942.9
Total_Liabilities,6121.0,6175.2,6074.8,6069.8,5285.0,5274.0,5733.5,5719.2,5766.8,5733.5,5833.3,5755.7,6217.9,5614.3,5497.6,5552.0,5702.5,5418.9,5315.4,5283.1
