AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.506,0.566,0.53,0.078,0.395,0.447,0.456,0.479,0.554,0.495,0.42,0.38,0.003,0.44,0.435,0.43,0.421,0.41,0.459
Goodwill_Intangibles,1454.2,1456.7,1455.3,1461.8,996.6,998.1,999.5,1000.9,1002.3,1003.8,1005.2,1006.6,1008.1,995.0,996.5,998.1,999.7,1001.3,1002.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,440.3,440.4,440.6,458.5,667.9,371.1,370.9,0.0,370.5,370.3,370.1,369.9,369.7,369.6,369.4,369.2,369.0,368.8,368.6
Revenue,284.9,272.9,243.0,217.0,144.9,151.0,157.1,154.5,162.7,165.6,166.6,171.6,172.2,175.1,182.1,181.3,179.5,177.8,180.1
Shares_Diluted,203.625,204.253,205.135,206.015,164.196,164.282,164.603,165.226,165.446,165.118,165.2,165.16299999999998,166.014,166.68200000000004,167.178,167.791,169.592,173.31400000000005,174.86700000000005
Total_Assets,22518.3,22883.6,23157.4,24253.2,18618.0,18052.1,17765.1,17627.2,17240.2,16398.8,16549.8,16895.4,15531.7,15032.0,14901.9,15287.6,15179.5,15302.4,14912.7
Total_Liabilities,18887.4,19357.2,19697.4,20754.6,15931.3,15286.4,15029.0,14931.0,14595.0,13793.0,14009.0,14403.3,13101.5,12520.5,12432.5,12866.2,12818.0,12952.6,12571.7
