AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.025,0.013,-0.02,0.003,0.01,-0.127,-0.021,-0.009,0.008,-0.001,-0.003,-0.01,-0.005,0.01,0.01,0.027999999999999997
Goodwill_Intangibles,28.6,28.7,28.9,29.1,29.2,,,,,,,,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,2.8,3.1,3.3,3.6,3.8,4.1,4.3,4.6,4.8,5.1,5.1,5.1
Revenue,8.5,8.0,7.2,6.9,6.9,3.8,3.9,4.6,4.6,4.6,4.4,4.0,4.1,4.4,3.9,3.9
Shares_Diluted,72.989,72.5799,71.3956,71.451,70.3039,27.3577,27.3116,27.2243,27.4507,26.9623,26.9878,26.9075,26.858,26.5463,26.7646,26.7568
Total_Assets,1224.2,1131.1,1093.5,1063.6,1041.0,479.6,483.4,499.2,491.3,506.0,440.4,414.6,429.8,421.1,409.4,419.5
Total_Liabilities,939.6,994.9,952.5,920.2,897.5,434.5,434.5,449.9,441.8,457.0,391.5,365.8,380.8,372.2,361.0,371.5
