AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,10/31/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.274,-0.439,-0.697,3.886,2.537,0.12,-0.544,-0.33,-0.525
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,717.3,655.9,680.5,648.8,733.0,692.5,693.7,645.7,661.0
Revenue,44.1,43.9,44.4,45.8,47.4,46.9,45.6,30.3,45.6
Shares_Diluted,14.143,12.28,12.103,13.206,13.087,12.955,11.763,11.7939,11.9396
Total_Assets,1478.9,1392.8,1389.1,1392.4,1403.8,1347.8,1371.3,1336.0,1357.7
Total_Liabilities,830.2,764.0,788.3,756.8,839.7,801.3,806.7,767.2,771.3
