AAII_QTR_DATA,04/30/2022,10/31/2021,04/30/2021,10/31/2020,04/30/2020,10/31/2019,04/30/2019,10/31/2018,04/30/2018,10/31/2017
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-1.757,0.061,0.928,1.304,-0.838,0.689,0.93,-0.018,-0.115,0.5379999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,56.1,57.6,57.6,57.6,43.3,36.6,62.2,61.4,53.7,72.9
Revenue,9.7,10.1,10.3,10.5,10.9,12.3,13.3,13.7,14.5,15.2
Shares_Diluted,34.092,34.1273,34.1097,34.1097,33.8993,34.3201,33.3289,35.5565,36.3715,38.0889
Total_Assets,639.8,691.7,681.7,666.5,625.7,660.3,669.0,655.4,684.8,723.2
Total_Liabilities,106.2,85.6,67.0,68.0,60.9,53.8,73.6,64.9,64.9,77.7
