AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.419,0.866,0.484,0.635,0.598,0.738,0.982,0.479,0.473,0.209,0.731,0.44799999999999995,0.6459999999999999,0.251,0.8140000000000001,0.369
Goodwill_Intangibles,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.5,7.5,7.5,7.7,7.7,7.7,7.8,7.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,10.1,9.6,9.6,9.0,9.0,8.5,8.5,10.1,10.1,9.1,9.1,11.3,12.3,11.0,11.5,14.2
Revenue,11.2,10.7,11.2,11.2,11.2,11.1,11.4,11.6,11.4,11.8,12.3,12.5,12.5,13.1,12.4,12.2
Shares_Diluted,4.7718,4.7611,4.7637,4.7839,4.7874,4.7874,4.7874,4.7874,4.7874,4.7874,4.7833,4.7733,4.7639,4.7485,4.7373,4.7306
Total_Assets,1253.9,1258.2,1249.8,1245.4,1237.0,1225.2,1186.9,1137.9,1103.0,1035.8,1013.3,1046.0,1035.0,1044.9,1030.5,1033.5
Total_Liabilities,1121.3,1121.6,1108.4,1104.4,1097.6,1087.4,1050.6,1005.0,971.2,905.3,885.1,920.8,911.1,924.5,912.6,919.7
