AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.079,0.879,1.169,1.254,1.01,0.942,0.843,1.572,0.56,0.848,0.867,1.165,1.119,1.877
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,743.5,742.8,742.2,741.6,741.0,740.4,739.8,739.3,738.2,737.6,0.0,0.0,0.0,0.0
Revenue,280.9,276.8,275.1,273.5,269.6,272.8,280.3,564.7,287.2,284.3,536.6,269.5,250.7,458.7
Shares_Diluted,163.179,163.519,163.376,163.225,163.054,162.984,162.852,162.84,162.84,162.84,162.84,162.84,,
Total_Assets,5842.2,5709.1,5722.8,5760.4,5792.4,5865.8,5991.3,5862.1,5652.7,5510.2,4954.1,4502.9,,
Total_Liabilities,1545.6,1608.2,1605.8,1679.9,1743.8,1760.3,1789.9,1772.2,1770.9,1743.6,922.2,675.8,,
