AAII_QTR_DATA,10/31/2020,07/31/2020,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011
Current_Assets,,,0.0,0.0,0.0,0.1,0.2,0.0
Current_Liabilities,0.0,0.1,3.0,2.4,2.3,2.3,1.8,1.8
Diluted_EPS,-0.001,0.981,-0.155,-0.459,-0.251,-0.285,-0.543,-0.151
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,2.4861,2.4861,2.2428,2.2271,2.2038,4.177,2.1032,1.738
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
Total_Liabilities,0.0,0.1,3.0,2.7,2.5,2.3,2.0,2.0
