AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.596,0.416,0.335,0.317,0.737,-0.036,0.239,0.107,-0.031,-0.182,0.019,0.868,0.939,0.47600000000000003,0.6,0.319
Goodwill_Intangibles,668.9,664.7,652.6,651.0,609.0,591.3,593.6,574.9,576.1,607.0,610.7,537.2,523.3,516.7,520.1,528.6
Inventory,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.3,7.3,14.5,14.5,16.4,20.3,20.3,24.8
LT_Debt,3420.3,3244.5,3012.6,2772.7,2735.6,2911.8,2506.3,2505.6,2436.5,2537.6,2153.0,2077.5,2126.0,2100.2,2054.6,2064.3
Revenue,174.9,168.4,156.1,152.6,164.6,135.1,128.6,113.7,118.5,122.7,121.1,166.9,228.3,112.6,129.5,109.6
Shares_Diluted,134.2195,128.3604,124.2521,120.3022,115.5576,114.9231,110.4801,102.9389,102.679,102.2301,100.1238,90.3968,89.0906,85.5049,85.5414,85.57799999999997
Total_Assets,8082.2,7789.1,7330.9,6895.2,6713.2,6695.2,6396.8,6091.4,5977.8,6135.2,5832.7,5663.6,5308.0,5158.9,5096.3,5092.9
Total_Liabilities,3729.4,3523.9,3331.1,3056.6,3028.4,3170.1,2795.7,2759.2,2694.0,2785.8,2419.4,2330.8,2378.6,2340.2,2294.6,2287.6
