AAII_QTR_DATA,06/30/2021,03/31/2021,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.4,0.53,0.335,0.257,0.228,0.018,0.229,0.883
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.7,2.7,8.3,8.6,8.9,9.1,9.1,9.5
Shares_Diluted,1.2193,1.2151,1.6616,1.6619,1.6643,1.6646,1.6646,1.665
Total_Assets,448.8,441.6,930.2,913.8,,,,
Total_Liabilities,418.8,411.9,840.8,824.4,,,,
