AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,1302.8,775.9,724.4,1384.5,1868.0,1239.6,1495.7,2080.4,1699.7,1220.6,592.9,2997.3,3086.7,1302.0,601.4,946.7,1993.4,1234.7,891.0,1282.1
Current_Liabilities,1115.6,645.8,790.2,998.8,1692.9,1171.4,753.0,982.5,1163.1,691.5,552.6,766.0,1575.6,1337.6,1264.0,733.0,923.0,587.6,435.7,564.0
Diluted_EPS,4.118,-2.538,-1.058,1.401,4.046,-2.038,-0.853,0.483,5.001,-1.271,-1.181,0.479,2.389,-0.669,-0.95,-0.7440000000000001,4.214,-0.616,-0.858,-0.736
Goodwill_Intangibles,1063.0,1069.3,1050.2,1070.0,1087.3,1093.7,1086.9,1105.6,1117.8,1126.9,1117.9,1124.3,1127.1,1271.9,1240.7,1240.7,862.4,877.0,871.7,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1488.5,2067.9,1487.4,1486.9,1486.5,1760.8,1984.5,1983.7,1490.0,2369.6,1559.1,3495.9,2845.9,1880.6,980.3,1493.3,1492.6,1877.0,1491.3,1495.0
Revenue,2093.6,346.4,180.0,1050.1,2061.8,351.4,192.6,466.1,2328.2,308.2,176.6,601.0,1809.4,519.2,160.8,150.4,2332.4,468.4,148.9,145.2
Shares_Diluted,155.561,153.765,159.284,163.314,165.612,167.129,178.099,184.862,189.464,183.438,189.607,190.355,192.612,194.077,198.079,202.037,208.17,205.532,205.52,207.673
Total_Assets,3157.9,2593.2,2559.2,3269.2,3781.1,3100.1,3368.0,4014.4,3653.6,3168.4,2556.4,4997.4,5112.0,3452.4,2756.7,3110.0,3299.9,2568.8,2233.3,2605.0
Total_Liabilities,3194.3,3236.7,2824.2,3057.5,3736.3,3472.7,3352.5,3626.3,3301.2,3702.9,2836.4,4862.2,5041.0,3770.8,2832.5,2819.2,2758.4,2782.4,2264.6,2413.0
