AAII_QTR_DATA,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020
Current_Assets,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,,0.1,0.1,0.0,0.0,0.2,0.1,0.1,0.1
Diluted_EPS,0.0,-0.005,0.002,0.003,0.024,-0.004,0.0,-0.002,-0.002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,5.8712,5.8712,5.8712,5.8712,5.8712,5.8712,5.8712,5.8712,5.8712
Total_Assets,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,,0.1,0.1,0.0,0.0,0.2,0.1,0.1,0.1
