AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.613,0.762,0.711,0.613,0.597,0.349,0.385,0.686,0.5,0.649,0.361,0.4629999999999999,0.344,0.546,0.502,0.42,0.455,0.467,0.54
Goodwill_Intangibles,3.2,3.2,3.2,3.2,3.2,3.2,4.2,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,14.3,14.3,14.3,14.3,14.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,14.3,14.3,14.3,14.3,14.2,14.2,14.2
Revenue,13.5,13.7,12.8,11.8,11.0,10.7,10.3,8.0,8.1,8.1,8.3,8.2,8.2,8.3,8.4,8.2,8.0,8.2,8.0
Shares_Diluted,6.2811,6.2725,6.2641,6.2575,6.2457,6.2465,6.2295,4.8733,4.8721,4.8611,4.8546,4.8497,4.956,4.9726,4.9691,4.9658,4.9641,4.9685,4.9552
Total_Assets,1372.3,1369.4,1383.6,1414.7,1417.7,1389.4,1355.8,1024.6,1028.1,950.9,942.7,942.1,816.4,800.0,777.2,778.4,775.1,753.0,746.5
Total_Liabilities,1260.5,1261.0,1284.5,1314.4,1311.1,1272.4,1238.9,935.9,942.2,866.0,860.5,861.3,737.9,722.8,701.9,705.6,705.4,686.3,682.8
