AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.297,0.455,0.541,0.487,0.469,0.467,0.501,0.5,0.555,0.459,0.384,0.27,0.226,0.612,0.967,1.849,1.039,0.6609999999999999,0.976
Goodwill_Intangibles,102.7,40.5,41.0,40.9,40.7,39.3,33.0,33.2,33.8,32.4,32.3,32.9,33.7,36.2,35.9,37.1,38.6,40.0,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,92.2,77.2,77.1,77.1,77.1,77.0,77.0,77.0,76.9,76.9,76.9,37.6,37.6,37.6,37.6,37.6,37.5,37.5,0.0
Revenue,51.8,44.9,39.0,35.8,33.3,34.4,32.1,31.1,30.6,30.7,30.2,30.4,32.7,34.6,35.9,73.5,36.8,34.6,37.6
Shares_Diluted,30.9772,28.8437,28.8603,28.8912,28.9866,29.0498,27.3409,27.3626,27.4309,27.4573,27.4573,27.4573,27.4573,26.2785,18.0275,18.0275,18.0275,18.0273,
Total_Assets,5013.8,4286.7,4213.3,4224.0,4349.0,4314.3,3948.2,3953.7,3865.6,3666.6,3535.2,3501.4,3213.1,3245.1,3166.6,3224.2,3257.7,3249.6,
Total_Liabilities,4563.7,3913.1,3854.3,3850.2,3965.8,3902.4,3569.4,3580.5,3508.2,3302.7,3179.9,3153.6,2873.3,2912.2,2817.7,2884.3,2929.1,2909.2,
