AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.87,1.738,1.8,1.756,1.436,1.417,1.399,1.146,2.1069999999999998,1.0859999999999999,1.311,1.3159999999999998,2.54,1.227,1.218,1.196,1.136
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,147.9,147.8,147.8,147.7,147.8,99.4,99.3,99.3,99.3,99.2,99.2,99.2,99.1,99.1,99.1,99.1,99.0
Revenue,62.6,55.0,54.8,53.6,50.5,52.2,53.6,52.8,107.8,55.7,55.5,58.0,113.3,55.5,54.4,50.4,46.7
Shares_Diluted,15.0068,14.9787,14.6754,14.8846,14.9547,14.95,14.8968,14.8938,14.8876,14.8772,14.8364,15.0913,15.1136,15.1459,15.0679,15.0637,15.0635
Total_Assets,6233.0,6142.4,6046.3,5979.8,5575.9,5448.0,5143.6,5085.6,5004.5,4727.6,4628.5,4495.5,4294.4,4328.3,4216.4,4076.2,3958.8
Total_Liabilities,5641.4,5547.1,5459.6,5417.8,5016.9,4908.7,4618.2,4581.7,4515.7,4253.8,4161.3,4036.4,3843.0,3896.1,3799.8,3676.2,3573.6
