AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.059,-0.103,1.401,1.013,1.303,1.372,0.256,1.242
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
Revenue,201.2,147.5,193.6,184.7,192.9,204.4,162.6,188.2
Shares_Diluted,24.7275,24.7628,24.7694,24.7687,24.7682,24.7765,24.8982,24.9298
Total_Assets,10749.0,10292.9,10480.2,10428.7,10259.7,10048.2,9833.6,10005.2
Total_Liabilities,9181.2,8958.7,8994.4,8914.5,8862.2,8784.8,8649.5,8811.5
