AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.331,-0.079,0.151,0.312,0.904,0.642,1.005,1.151,0.6970000000000001,0.878,0.716,0.5579999999999999,1.696,0.132,0.03,0.235
Goodwill_Intangibles,678.1,692.6,714.9,786.9,828.2,825.7,78.1,78.3,78.4,78.7,79.0,79.5,57.1,57.1,57.3,57.5
Inventory,1117.9,1145.1,1306.0,1268.8,1242.8,1251.2,909.2,800.9,737.2,781.5,835.7,743.7,739.1,767.9,807.5,776.3
LT_Debt,1370.0,1400.6,1571.2,1281.6,1277.0,1332.4,190.5,190.6,190.7,353.8,230.9,251.0,540.7,540.4,540.0,539.7
Revenue,1071.3,1159.7,1171.4,1181.3,1194.0,1036.8,716.5,712.0,683.7,701.9,667.9,649.4,655.9,696.7,661.8,644.9
Shares_Diluted,59.672,53.751,64.988,68.194,67.82,66.295,56.03,55.606,55.224,56.152,56.56100000000001,56.058,55.706,55.496,54.965,54.912
Total_Assets,2767.1,2777.1,2993.3,3053.7,3035.3,3007.0,1751.0,1667.6,1576.6,1607.1,1582.8,1497.9,1744.2,1681.4,1396.9,1352.1
Total_Liabilities,2208.3,2254.1,2480.1,2199.6,2210.1,2264.8,1158.9,1125.2,1090.1,1131.0,1123.8,1066.2,1352.3,1387.2,1110.4,1068.3
