AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.588,0.513,0.462,0.498,0.517,0.476,0.512,0.47,0.5329999999999999,0.5379999999999999,0.5379999999999999,0.521
Goodwill_Intangibles,53.8,55.2,56.6,57.9,59.2,60.9,61.3,62.0,63.5,64.5,65.3,65.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1751.0,1737.0,1715.9,1686.8,1615.2,1572.0,1478.4,1380.5,1310.1,1210.7,1130.8,1073.5
Revenue,162.1,157.6,154.9,154.0,150.5,147.4,146.0,144.9,142.9,138.9,139.1,139.2
Shares_Diluted,42.9388,42.5923,42.5493,42.4044,39.993,37.5043,37.4858,37.1322,36.6185,36.5471,36.4685,35.7215
Total_Assets,2157.2,2165.2,2176.3,2183.0,2168.9,2144.3,2101.0,2046.7,2001.4,1932.9,1853.7,1818.2
Total_Liabilities,2137.7,2122.4,2112.7,2092.7,2054.5,2023.7,1942.8,1866.5,1801.7,1711.2,1611.1,1554.4
