AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.808,0.444,0.754,0.796,0.808,0.588,0.569,0.831,0.5589999999999999,0.524,0.619,0.528,0.466,0.46399999999999997,0.541
Goodwill_Intangibles,,1.8,,,,1.9,,,,2.0,,,,2.2,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.3,4.4,5.0,4.8,4.2,4.4,4.4,4.4,4.7,4.7,4.8,4.7,4.5,4.5,4.4
Shares_Diluted,2.6631,2.6479,2.6493,2.6429,2.6259,2.6158,2.6275,2.6268,2.6543,2.6564,2.6545,2.6675,2.6755,2.6887,2.7292
Total_Assets,590.2,532.7,520.3,491.3,473.4,450.3,436.9,431.9,420.7,429.5,422.2,424.3,409.6,411.3,400.0
Total_Liabilities,501.4,445.5,434.4,407.4,390.1,368.8,357.0,352.9,342.4,352.3,346.3,349.9,335.1,338.2,327.6
