AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2512.6,2264.3,1982.7,1736.0,1558.8,1462.5,1768.1,1665.9,1791.4,933.1,850.2,757.2,751.7,499.7,391.5,349.9,195.4,222.3,209.8
Current_Liabilities,729.3,638.2,550.2,480.0,453.8,439.8,393.5,356.6,344.5,534.0,256.5,223.5,233.6,199.3,146.8,143.6,128.7,147.2,134.9
Diluted_EPS,1.006,1.058,0.787,0.536,0.358,0.37,0.154,0.278,0.216,0.496,0.278,-0.377,0.499,0.8759999999999999,0.233,0.081,0.026,0.0069999999999999,-0.034
Goodwill_Intangibles,306.6,313.1,286.4,293.9,298.8,279.0,104.2,106.7,109.0,53.6,51.6,52.9,54.1,55.4,56.5,57.7,58.9,60.1,60.9
Inventory,150.6,149.7,146.5,130.3,96.4,74.4,65.4,37.8,34.9,41.8,37.5,31.2,34.6,32.1,30.2,20.1,13.0,16.3,17.9
LT_Debt,1200.3,1199.5,1198.6,1197.8,1197.0,951.6,940.2,929.0,917.9,4.9,256.5,253.2,295.2,102.7,101.0,99.9,65.4,81.6,87.9
Revenue,726.0,724.7,634.7,530.2,441.3,412.7,351.5,316.1,301.8,264.8,178.5,125.5,205.5,210.0,180.1,134.1,100.2,92.3,78.0
Shares_Diluted,145.986,145.386,145.962,143.725,144.617,142.239,141.22,141.533,146.442,147.051,141.82,125.603,138.10399999999998,133.234,133.611,130.737,108.195,106.705,102.798
Total_Assets,3380.9,3084.3,2697.8,2437.1,2263.3,2079.3,2230.2,2100.7,2194.2,1200.1,1092.3,997.9,1030.8,713.2,523.7,481.5,319.3,339.9,326.5
Total_Liabilities,2410.8,2258.7,2087.8,1986.1,1932.3,1649.1,1582.3,1516.3,1461.4,716.1,676.1,627.8,714.6,441.0,371.4,364.2,305.1,332.2,322.4
